trade_id,trader_id,ticker,trade_date,trade_time,side,quantity,price,trade_value
T00003733,TRD0012,AMZN,2021-09-14,2021-09-14 12:16:00,SELL,2315,579.79,1342205.14
T00003734,TRD0012,HDFCBANK,2021-12-30,2021-12-30 10:35:00,SELL,4485,1521.94,6825901.89
T00003735,TRD0012,AAPL,2023-09-07,2023-09-07 10:49:00,BUY,545,1853.91,1010383.25
T00003736,TRD0012,MSFT,2021-11-11,2021-11-11 13:56:00,BUY,2720,1945.34,5291316.35
T00003737,TRD0012,AAPL,2024-10-30,2024-10-30 13:07:00,SELL,1090,2566.45,2797428.05
T00003738,TRD0012,TSLA,2024-05-02,2024-05-02 13:36:00,BUY,4711,693.1,3265202.73
T00003739,TRD0012,AMZN,2023-12-08,2023-12-08 10:52:00,BUY,3952,535.89,2117849.59
T00003740,TRD0012,AMZN,2024-10-25,2024-10-25 09:28:00,BUY,1591,792.43,1260749.17
T00003741,TRD0012,GOOGL,2023-04-12,2023-04-12 14:35:00,SELL,4333,1109.68,4808225.37
T00003742,TRD0012,MSFT,2024-01-18,2024-01-18 10:41:00,SELL,768,3592.65,2759151.57
T00003743,TRD0012,GOOGL,2025-03-13,2025-03-13 11:37:00,SELL,2013,926.14,1864319.15
T00003744,TRD0012,AAPL,2022-06-24,2022-06-24 09:08:00,SELL,3128,1087.24,3400897.17
T00003745,TRD0012,TSLA,2024-05-17,2024-05-17 12:08:00,BUY,1973,723.09,1426660.89
T00003746,TRD0012,RELIANCE,2021-06-25,2021-06-25 10:02:00,BUY,1678,1498.87,2515102.91
T00003747,TRD0012,GOOGL,2023-09-08,2023-09-08 11:17:00,SELL,4346,1036.87,4506256.82
T00003748,TRD0012,GOOGL,2021-10-01,2021-10-01 12:38:00,SELL,4224,622.13,2627876.31
T00003749,TRD0012,RELIANCE,2024-05-07,2024-05-07 09:21:00,SELL,4167,1653.71,6891003.96
T00003750,TRD0012,MSFT,2024-03-14,2024-03-14 09:26:00,SELL,2740,4023.94,11025586.34
T00003751,TRD0012,GOOGL,2022-09-14,2022-09-14 12:52:00,BUY,642,1135.33,728883.96
T00003752,TRD0012,AMZN,2024-08-14,2024-08-14 14:28:00,SELL,3334,789.93,2633642.41
T00003753,TRD0012,MSFT,2023-10-30,2023-10-30 12:07:00,SELL,998,4331.8,4323135.66
T00003754,TRD0012,RELIANCE,2023-06-30,2023-06-30 13:46:00,SELL,3535,1763.54,6234101.06
T00003755,TRD0012,GOOGL,2023-02-06,2023-02-06 13:03:00,SELL,4879,1114.22,5436261.58
T00003756,TRD0012,TSLA,2023-07-06,2023-07-06 09:36:00,SELL,1861,594.1,1105627.77
T00003757,TRD0012,AMZN,2023-01-20,2023-01-20 13:23:00,SELL,4534,500.78,2270551.55
T00003758,TRD0012,RELIANCE,2022-06-10,2022-06-10 10:36:00,BUY,719,1824.41,1311751.02
T00003759,TRD0012,HDFCBANK,2025-05-16,2025-05-16 13:59:00,SELL,1744,3232.82,5638030.38
T00003760,TRD0012,RELIANCE,2025-08-21,2025-08-21 12:34:00,BUY,1554,2318.32,3602671.46
T00003761,TRD0012,TSLA,2022-06-08,2022-06-08 12:17:00,SELL,2953,588.4,1737555.8
T00003762,TRD0012,HDFCBANK,2023-12-25,2023-12-25 14:22:00,SELL,1452,2330.03,3383202.11
T00003763,TRD0012,RELIANCE,2023-04-20,2023-04-20 12:07:00,BUY,4792,1871.56,8968523.83
T00003764,TRD0012,AMZN,2021-10-26,2021-10-26 10:07:00,SELL,1779,688.38,1224628.82
T00003765,TRD0012,AMZN,2024-09-19,2024-09-19 13:55:00,BUY,3631,763.66,2772842.83
T00003766,TRD0012,TSLA,2024-04-12,2024-04-12 10:19:00,BUY,2716,701.81,1906119.44
T00003767,TRD0012,HDFCBANK,2021-09-29,2021-09-29 14:39:00,SELL,1621,1361.32,2206698.95
T00003768,TRD0012,AAPL,2025-01-13,2025-01-13 12:27:00,BUY,1093,2680.99,2930327.0
T00003769,TRD0012,AMZN,2021-09-24,2021-09-24 11:00:00,SELL,3036,593.9,1803090.47
T00003770,TRD0012,GOOGL,2024-11-11,2024-11-11 13:30:00,SELL,2631,1090.36,2868732.8
T00003771,TRD0012,TSLA,2022-10-11,2022-10-11 12:29:00,BUY,1484,550.87,817490.59
T00003772,TRD0012,RELIANCE,2024-02-08,2024-02-08 14:23:00,SELL,4332,1493.81,6471181.29
T00003773,TRD0012,MSFT,2024-07-19,2024-07-19 11:38:00,SELL,2884,4815.99,13889316.71
T00003774,TRD0012,RELIANCE,2022-07-07,2022-07-07 09:22:00,SELL,2308,1793.28,4138896.35
T00003775,TRD0012,TSLA,2025-02-05,2025-02-05 12:23:00,BUY,2162,948.1,2049788.17
T00003776,TRD0012,TSLA,2025-06-26,2025-06-26 12:04:00,BUY,1965,1044.99,2053409.87
T00003777,TRD0012,AMZN,2024-01-15,2024-01-15 14:35:00,SELL,2705,648.22,1753445.75
T00003778,TRD0012,TSLA,2025-05-27,2025-05-27 11:13:00,SELL,2233,1071.52,2392708.33
T00003779,TRD0012,AAPL,2023-03-17,2023-03-17 11:47:00,BUY,4877,1486.15,7247943.55
T00003780,TRD0012,AMZN,2025-01-29,2025-01-29 11:56:00,BUY,1124,801.0,900323.09
T00003781,TRD0012,MSFT,2023-12-22,2023-12-22 11:02:00,BUY,2899,3939.31,11420051.15
T00003782,TRD0012,AAPL,2021-08-23,2021-08-23 14:40:00,SELL,1049,1510.24,1584245.55
T00003783,TRD0012,HDFCBANK,2021-08-03,2021-08-03 13:11:00,SELL,3735,1081.95,4041076.48
T00003784,TRD0012,AMZN,2021-02-02,2021-02-02 09:21:00,SELL,1150,713.19,820173.73
T00003785,TRD0012,TSLA,2021-02-08,2021-02-08 11:05:00,BUY,1446,316.85,458167.23
T00003786,TRD0012,AAPL,2021-03-29,2021-03-29 13:01:00,SELL,730,1769.85,1291993.67
T00003787,TRD0012,TSLA,2023-07-25,2023-07-25 09:05:00,BUY,4480,592.76,2655583.38
T00003788,TRD0012,AAPL,2021-07-14,2021-07-14 11:06:00,SELL,4368,1493.81,6524968.82
T00003789,TRD0012,RELIANCE,2023-05-04,2023-05-04 13:35:00,SELL,3231,1803.22,5826197.33
T00003790,TRD0012,TSLA,2024-02-29,2024-02-29 12:09:00,BUY,3520,615.49,2166532.12
T00003791,TRD0012,AAPL,2025-06-19,2025-06-19 09:24:00,BUY,3617,2952.32,10678527.28
T00003792,TRD0012,AMZN,2021-05-13,2021-05-13 10:42:00,BUY,2791,714.44,1993997.15
T00003793,TRD0012,RELIANCE,2022-01-14,2022-01-14 10:16:00,BUY,2564,1597.33,4095546.13
T00003794,TRD0012,TSLA,2024-08-28,2024-08-28 13:11:00,BUY,958,814.92,780697.07
T00003795,TRD0012,GOOGL,2024-02-08,2024-02-08 11:46:00,SELL,767,1004.52,770470.14
T00003796,TRD0012,RELIANCE,2021-11-16,2021-11-16 13:50:00,BUY,4170,1834.84,7651268.42
T00003797,TRD0012,AAPL,2023-07-04,2023-07-04 10:55:00,BUY,1917,1401.05,2685820.38
T00003798,TRD0012,GOOGL,2023-01-27,2023-01-27 10:35:00,BUY,4776,1048.28,5006570.57
T00003799,TRD0012,MSFT,2021-02-12,2021-02-12 10:53:00,SELL,2939,1356.74,3987452.45
T00003800,TRD0012,MSFT,2021-06-17,2021-06-17 10:42:00,BUY,675,2224.05,1501231.03
T00003801,TRD0012,HDFCBANK,2021-04-15,2021-04-15 12:49:00,SELL,972,1339.93,1302409.59
T00003802,TRD0012,AAPL,2023-11-15,2023-11-15 12:47:00,SELL,3473,1987.15,6901382.66
T00003803,TRD0012,TSLA,2021-12-09,2021-12-09 09:34:00,SELL,1664,577.67,961240.1
T00003804,TRD0012,TSLA,2023-12-15,2023-12-15 14:03:00,SELL,1887,539.05,1017187.39
T00003805,TRD0012,MSFT,2023-10-13,2023-10-13 10:00:00,SELL,3333,4475.79,14917820.84
T00003806,TRD0012,AAPL,2022-02-01,2022-02-01 12:14:00,SELL,2933,1547.61,4539129.2
T00003807,TRD0012,MSFT,2024-12-02,2024-12-02 11:12:00,SELL,2179,7565.05,16484252.67
T00003808,TRD0012,GOOGL,2024-05-14,2024-05-14 13:23:00,BUY,2569,985.64,2532100.91
T00003809,TRD0012,AMZN,2024-06-26,2024-06-26 12:28:00,SELL,3136,798.62,2504458.01
T00003810,TRD0012,MSFT,2023-05-29,2023-05-29 10:20:00,BUY,3114,3643.04,11344433.94
T00003811,TRD0012,TSLA,2024-11-26,2024-11-26 10:42:00,SELL,1910,912.27,1742431.55
T00003812,TRD0012,TSLA,2022-07-27,2022-07-27 12:51:00,SELL,2313,598.73,1384863.54
T00003813,TRD0012,AAPL,2022-06-02,2022-06-02 10:57:00,BUY,4659,1194.44,5564916.38
T00003814,TRD0012,TSLA,2022-06-03,2022-06-03 12:17:00,SELL,1810,603.51,1092352.69
T00003815,TRD0012,AAPL,2021-09-09,2021-09-09 14:37:00,SELL,2290,1560.51,3573573.09
T00003816,TRD0012,TSLA,2022-08-17,2022-08-17 12:28:00,SELL,696,578.0,402288.64
T00003817,TRD0012,MSFT,2021-10-15,2021-10-15 09:44:00,SELL,4347,1842.63,8009890.89
T00003818,TRD0012,TSLA,2025-08-13,2025-08-13 12:21:00,BUY,3425,827.99,2835879.05
T00003819,TRD0012,TSLA,2022-02-22,2022-02-22 09:30:00,SELL,4770,812.56,3875904.51
T00003820,TRD0012,GOOGL,2023-08-11,2023-08-11 11:52:00,SELL,2225,1157.73,2575954.1
T00003821,TRD0012,AAPL,2022-08-09,2022-08-09 13:45:00,BUY,2586,1226.44,3171577.5
T00003822,TRD0012,TSLA,2021-02-22,2021-02-22 10:20:00,BUY,2446,335.79,821337.61
T00003823,TRD0012,RELIANCE,2024-09-16,2024-09-16 13:51:00,SELL,4723,2585.03,12209110.02
T00003824,TRD0012,MSFT,2021-12-06,2021-12-06 09:58:00,BUY,3760,1755.48,6600605.7
T00003825,TRD0012,AAPL,2023-03-06,2023-03-06 09:59:00,BUY,3312,1386.58,4592342.67
T00003826,TRD0012,GOOGL,2024-05-09,2024-05-09 14:19:00,BUY,2692,958.28,2579676.99
T00003827,TRD0012,HDFCBANK,2024-02-05,2024-02-05 13:38:00,SELL,3371,2195.21,7400046.24
T00003828,TRD0012,GOOGL,2021-04-02,2021-04-02 12:46:00,SELL,4318,549.85,2374238.69
T00003829,TRD0012,GOOGL,2024-01-03,2024-01-03 11:51:00,SELL,1982,1022.48,2026547.17
T00003830,TRD0012,TSLA,2025-02-21,2025-02-21 11:05:00,SELL,3663,971.31,3557918.35
T00003831,TRD0012,TSLA,2024-10-15,2024-10-15 11:49:00,SELL,1038,798.93,829286.31
T00003832,TRD0012,RELIANCE,2025-01-16,2025-01-16 12:10:00,SELL,2791,1921.4,5362619.46
T00003833,TRD0012,TSLA,2022-08-01,2022-08-01 11:42:00,BUY,1788,619.44,1107556.81
T00003834,TRD0012,TSLA,2025-10-21,2025-10-21 11:15:00,SELL,1051,842.99,885981.4
T00003835,TRD0012,RELIANCE,2023-09-13,2023-09-13 10:42:00,BUY,2120,1767.85,3747832.28
T00003836,TRD0012,AAPL,2021-03-22,2021-03-22 14:14:00,BUY,651,1750.02,1139260.33
T00003837,TRD0012,AAPL,2023-06-21,2023-06-21 12:41:00,SELL,4946,1428.98,7067735.22
T00003838,TRD0012,MSFT,2021-07-27,2021-07-27 13:13:00,BUY,1256,2014.43,2530120.34
T00003839,TRD0012,GOOGL,2022-08-24,2022-08-24 09:51:00,SELL,905,1050.01,950261.28
T00003840,TRD0012,GOOGL,2022-03-14,2022-03-14 11:44:00,SELL,775,837.99,649441.96
T00003841,TRD0012,HDFCBANK,2023-01-30,2023-01-30 12:07:00,SELL,4408,1467.13,6467100.1
T00003842,TRD0012,RELIANCE,2021-05-11,2021-05-11 10:46:00,BUY,736,1585.66,1167048.82
T00003843,TRD0012,GOOGL,2024-08-06,2024-08-06 12:23:00,SELL,4091,1116.72,4568510.82
T00003844,TRD0012,AAPL,2022-07-26,2022-07-26 14:36:00,SELL,3170,1118.57,3545860.22
T00003845,TRD0012,AAPL,2022-03-04,2022-03-04 09:40:00,SELL,3721,1148.64,4274089.96
T00003846,TRD0012,TSLA,2021-12-28,2021-12-28 12:42:00,SELL,1148,693.18,795773.13
T00003847,TRD0012,TSLA,2025-01-06,2025-01-06 11:54:00,SELL,2693,1001.99,2698356.64
T00003848,TRD0012,RELIANCE,2022-07-08,2022-07-08 12:34:00,BUY,3450,1781.14,6144923.48
T00003849,TRD0012,AMZN,2024-01-22,2024-01-22 10:38:00,BUY,3127,652.72,2041055.28
T00003850,TRD0012,AMZN,2024-09-30,2024-09-30 10:39:00,BUY,4191,770.15,3227697.27
T00003851,TRD0012,GOOGL,2023-11-30,2023-11-30 09:44:00,SELL,2493,1145.98,2856936.67
T00003852,TRD0012,AAPL,2025-05-08,2025-05-08 11:31:00,SELL,1418,3102.98,4400018.57
T00003853,TRD0012,AMZN,2023-06-08,2023-06-08 14:11:00,BUY,3588,469.43,1684322.44
T00003854,TRD0012,TSLA,2024-09-19,2024-09-19 14:02:00,BUY,3082,820.86,2529896.94
T00003855,TRD0012,TSLA,2024-03-08,2024-03-08 11:50:00,BUY,1244,652.64,811879.32
T00003856,TRD0012,AMZN,2022-01-18,2022-01-18 13:51:00,SELL,3697,596.58,2205570.46
T00003857,TRD0012,HDFCBANK,2023-03-01,2023-03-01 10:09:00,BUY,1654,1543.87,2553554.62
T00003858,TRD0012,HDFCBANK,2023-10-02,2023-10-02 11:49:00,SELL,784,2022.97,1586008.84
T00003859,TRD0012,TSLA,2025-07-07,2025-07-07 09:12:00,SELL,3438,1016.29,3494001.1
T00003860,TRD0012,HDFCBANK,2021-07-05,2021-07-05 11:46:00,BUY,1402,1085.86,1522380.4
T00003861,TRD0012,AAPL,2025-11-13,2025-11-13 10:07:00,BUY,3794,3123.7,11851320.65
T00003862,TRD0012,HDFCBANK,2022-06-22,2022-06-22 11:50:00,SELL,4803,1510.19,7253422.2
T00003863,TRD0012,RELIANCE,2024-05-10,2024-05-10 10:51:00,BUY,3099,1752.25,5430222.08
T00003864,TRD0012,RELIANCE,2021-02-24,2021-02-24 12:41:00,SELL,2916,1832.88,5344669.87
T00003865,TRD0012,MSFT,2021-10-06,2021-10-06 09:49:00,SELL,1073,1793.7,1924637.8
T00003866,TRD0012,GOOGL,2023-09-04,2023-09-04 09:07:00,SELL,633,1068.68,676471.71
T00003867,TRD0012,MSFT,2025-03-12,2025-03-12 13:44:00,SELL,594,9217.9,5475434.7
T00003868,TRD0012,AMZN,2023-05-03,2023-05-03 14:05:00,SELL,2514,509.06,1279775.81
T00003869,TRD0012,RELIANCE,2023-10-25,2023-10-25 11:01:00,BUY,4067,1762.32,7167365.3
T00003870,TRD0012,AAPL,2021-01-29,2021-01-29 14:01:00,BUY,4561,1698.56,7747137.85
T00003871,TRD0012,GOOGL,2024-10-24,2024-10-24 13:47:00,BUY,3061,1027.36,3144762.31
T00003872,TRD0012,AAPL,2022-09-14,2022-09-14 10:38:00,SELL,1053,1420.22,1495489.22
T00003873,TRD0012,TSLA,2022-08-15,2022-08-15 12:07:00,BUY,1803,601.07,1083733.42
T00003874,TRD0012,RELIANCE,2022-10-18,2022-10-18 09:44:00,BUY,3157,1592.97,5028991.85
T00003875,TRD0012,AAPL,2022-01-25,2022-01-25 14:18:00,BUY,1496,1499.54,2243318.33
T00003876,TRD0012,AAPL,2021-05-10,2021-05-10 14:19:00,BUY,4233,1738.0,7356969.2
T00003877,TRD0012,MSFT,2025-03-21,2025-03-21 10:22:00,SELL,3801,8776.16,33358186.67
T00003878,TRD0012,AAPL,2024-02-28,2024-02-28 12:03:00,BUY,614,1915.24,1175957.2
T00003879,TRD0012,RELIANCE,2025-10-14,2025-10-14 14:18:00,SELL,3666,2408.62,8829985.14
T00003880,TRD0012,GOOGL,2022-12-16,2022-12-16 13:40:00,BUY,4488,954.73,4284828.56
T00003881,TRD0012,GOOGL,2023-12-04,2023-12-04 10:09:00,BUY,4719,1200.89,5666979.83
T00003882,TRD0012,RELIANCE,2024-01-16,2024-01-16 10:24:00,SELL,2079,1669.49,3470870.6
T00003883,TRD0012,GOOGL,2025-03-03,2025-03-03 11:10:00,SELL,4255,978.39,4163070.4
T00003884,TRD0012,AMZN,2021-05-28,2021-05-28 10:10:00,BUY,3384,678.69,2296697.42
T00003885,TRD0012,MSFT,2023-12-25,2023-12-25 10:37:00,BUY,3846,3957.92,15222173.3
T00003886,TRD0012,GOOGL,2023-03-17,2023-03-17 12:44:00,SELL,1411,1192.18,1682165.77
T00003887,TRD0012,RELIANCE,2025-04-14,2025-04-14 12:50:00,SELL,2039,2360.8,4813678.3
T00003888,TRD0012,HDFCBANK,2021-08-20,2021-08-20 12:42:00,SELL,1833,1292.56,2369269.21
T00003889,TRD0012,MSFT,2021-08-03,2021-08-03 13:03:00,BUY,1857,2087.8,3877043.38
T00003890,TRD0012,AMZN,2023-12-15,2023-12-15 11:07:00,SELL,4774,537.83,2567588.41
T00003891,TRD0012,GOOGL,2021-05-20,2021-05-20 12:12:00,SELL,1457,655.52,955086.66
T00003892,TRD0012,RELIANCE,2021-07-16,2021-07-16 14:04:00,BUY,636,1639.96,1043017.54
T00003893,TRD0012,RELIANCE,2022-12-30,2022-12-30 12:39:00,SELL,1188,1600.63,1901553.95
T00003894,TRD0012,HDFCBANK,2022-07-26,2022-07-26 09:06:00,SELL,980,1346.88,1319938.87
T00003895,TRD0012,HDFCBANK,2024-05-29,2024-05-29 13:31:00,SELL,4838,2413.19,11675016.78
T00003896,TRD0012,RELIANCE,2022-08-02,2022-08-02 14:43:00,SELL,3186,1629.86,5192719.81
T00003897,TRD0012,HDFCBANK,2022-02-24,2022-02-24 13:48:00,BUY,3445,1551.86,5346163.06
T00003898,TRD0012,AAPL,2023-05-25,2023-05-25 12:08:00,BUY,2134,1452.86,3100409.37
T00003899,TRD0012,RELIANCE,2024-12-19,2024-12-19 11:57:00,SELL,823,1768.5,1455478.08
T00003900,TRD0012,RELIANCE,2021-06-16,2021-06-16 12:04:00,SELL,1989,1533.79,3050707.62
T00003901,TRD0012,AMZN,2025-08-06,2025-08-06 10:05:00,SELL,4984,891.16,4441537.23
T00003902,TRD0012,AMZN,2024-12-06,2024-12-06 09:38:00,BUY,3118,830.93,2590838.81
T00003903,TRD0012,AAPL,2021-07-12,2021-07-12 10:28:00,BUY,2718,1531.25,4161944.11
T00003904,TRD0012,AAPL,2024-05-10,2024-05-10 09:27:00,SELL,1028,2035.6,2092598.67
T00003905,TRD0012,MSFT,2022-03-11,2022-03-11 09:12:00,SELL,1503,2212.3,3325089.59
T00003906,TRD0012,TSLA,2023-12-12,2023-12-12 11:33:00,SELL,4583,517.03,2369543.02
T00003907,TRD0012,GOOGL,2024-09-04,2024-09-04 12:54:00,BUY,2582,1071.94,2767739.65
T00003908,TRD0012,TSLA,2021-10-05,2021-10-05 13:06:00,SELL,2104,391.78,824303.39
T00003909,TRD0012,AMZN,2021-03-01,2021-03-01 11:22:00,SELL,2302,727.96,1675761.85
T00003910,TRD0012,AAPL,2025-07-25,2025-07-25 10:18:00,SELL,1591,2832.93,4507193.15
T00003911,TRD0012,TSLA,2025-11-24,2025-11-24 13:04:00,BUY,2156,950.9,2050135.13
T00003912,TRD0012,HDFCBANK,2025-05-27,2025-05-27 13:58:00,BUY,1069,2984.0,3189895.4
T00003913,TRD0012,HDFCBANK,2025-11-14,2025-11-14 13:21:00,BUY,1322,2166.55,2864184.25
T00003914,TRD0012,AMZN,2021-09-08,2021-09-08 09:59:00,BUY,2430,570.73,1386875.06
T00003915,TRD0012,RELIANCE,2022-01-04,2022-01-04 10:28:00,SELL,4843,1641.27,7948659.6
T00003916,TRD0013,MSFT,2024-06-12,2024-06-12 11:03:00,SELL,99,5106.1,505503.92
T00003917,TRD0013,TSLA,2025-04-23,2025-04-23 13:46:00,SELL,107,1107.13,118462.98
T00003918,TRD0013,GOOGL,2025-11-05,2025-11-05 11:27:00,BUY,127,817.24,103789.06
T00003919,TRD0013,RELIANCE,2022-02-11,2022-02-11 13:28:00,BUY,170,1700.08,289013.95
T00003920,TRD0013,TSLA,2021-01-20,2021-01-20 12:17:00,BUY,193,353.28,68182.73
T00003921,TRD0013,HDFCBANK,2023-09-11,2023-09-11 14:26:00,SELL,23,2155.03,49565.67
T00003922,TRD0013,RELIANCE,2022-10-03,2022-10-03 14:55:00,BUY,136,1557.29,211792.04
T00003923,TRD0013,AMZN,2024-08-12,2024-08-12 13:07:00,SELL,195,760.73,148342.15
T00003924,TRD0013,AAPL,2025-06-12,2025-06-12 11:30:00,BUY,75,2956.39,221729.41
T00003925,TRD0013,AMZN,2022-04-25,2022-04-25 12:32:00,SELL,69,436.83,30141.37
T00003926,TRD0013,RELIANCE,2025-05-29,2025-05-29 10:14:00,BUY,160,2076.76,332281.28
T00003927,TRD0013,RELIANCE,2022-04-12,2022-04-12 14:58:00,BUY,66,2050.47,135331.05
T00003928,TRD0013,RELIANCE,2021-05-28,2021-05-28 13:59:00,SELL,167,1588.31,265247.8
T00003929,TRD0013,MSFT,2023-09-01,2023-09-01 09:19:00,BUY,53,5139.16,272375.66
T00003930,TRD0013,HDFCBANK,2025-05-30,2025-05-30 13:40:00,SELL,121,2951.44,357124.37
T00003931,TRD0013,TSLA,2024-09-24,2024-09-24 11:00:00,SELL,172,823.01,141556.89
T00003932,TRD0013,GOOGL,2024-05-27,2024-05-27 13:03:00,SELL,174,1011.88,176066.78
T00003933,TRD0013,AAPL,2023-01-04,2023-01-04 10:41:00,SELL,22,1122.23,24689.1
T00003934,TRD0013,AAPL,2022-06-28,2022-06-28 12:38:00,BUY,20,1134.28,22685.59
T00003935,TRD0013,RELIANCE,2024-02-29,2024-02-29 10:14:00,BUY,182,1554.4,282901.41
T00003936,TRD0013,GOOGL,2023-03-27,2023-03-27 11:05:00,BUY,89,1155.62,102849.85
T00003937,TRD0013,HDFCBANK,2022-10-26,2022-10-26 10:39:00,BUY,65,1348.33,87641.69
T00003938,TRD0013,TSLA,2023-04-04,2023-04-04 13:57:00,SELL,107,522.14,55868.75
T00003939,TRD0013,HDFCBANK,2021-03-29,2021-03-29 11:34:00,BUY,119,1350.09,160660.58
T00003940,TRD0013,MSFT,2023-08-21,2023-08-21 13:42:00,BUY,196,4874.09,955320.86
T00003941,TRD0013,GOOGL,2023-08-01,2023-08-01 10:17:00,BUY,42,1174.18,49315.58
T00003942,TRD0013,TSLA,2025-07-09,2025-07-09 09:52:00,BUY,160,1028.69,164590.1
T00003943,TRD0013,HDFCBANK,2025-05-27,2025-05-27 09:12:00,BUY,97,3000.37,291036.13
T00003944,TRD0013,AAPL,2024-12-13,2024-12-13 11:58:00,SELL,14,2477.12,34679.74
T00003945,TRD0013,AAPL,2025-06-24,2025-06-24 12:43:00,SELL,173,2832.9,490092.06
T00003946,TRD0013,TSLA,2021-05-04,2021-05-04 11:47:00,SELL,115,385.39,44319.56
T00003947,TRD0013,GOOGL,2022-12-12,2022-12-12 11:46:00,SELL,185,937.33,173406.72
T00003948,TRD0013,GOOGL,2021-04-09,2021-04-09 12:00:00,BUY,56,621.23,34788.75
T00003949,TRD0013,AMZN,2022-06-10,2022-06-10 10:29:00,BUY,125,379.2,47400.25
T00003950,TRD0013,GOOGL,2025-01-16,2025-01-16 09:42:00,BUY,152,996.35,151444.55
T00003951,TRD0013,MSFT,2021-01-20,2021-01-20 12:47:00,BUY,64,1334.38,85400.58
T00003952,TRD0013,HDFCBANK,2024-02-13,2024-02-13 09:05:00,SELL,183,2165.4,396267.72
T00003953,TRD0013,MSFT,2024-09-19,2024-09-19 09:00:00,SELL,38,5448.65,207048.72
T00003954,TRD0013,RELIANCE,2022-10-12,2022-10-12 13:44:00,BUY,48,1509.99,72479.4
T00003955,TRD0013,TSLA,2022-05-11,2022-05-11 11:20:00,BUY,133,622.16,82746.71
T00003956,TRD0013,MSFT,2023-02-02,2023-02-02 12:07:00,SELL,167,2932.11,489662.73
T00003957,TRD0013,RELIANCE,2025-07-17,2025-07-17 12:26:00,SELL,117,2061.62,241209.59
T00003958,TRD0013,MSFT,2023-11-08,2023-11-08 14:42:00,BUY,36,4295.61,154641.79
T00003959,TRD0013,GOOGL,2025-01-29,2025-01-29 14:13:00,SELL,199,920.99,183277.81
T00003960,TRD0013,TSLA,2023-09-08,2023-09-08 09:19:00,SELL,19,599.95,11399.11
T00003961,TRD0013,RELIANCE,2021-01-14,2021-01-14 12:49:00,SELL,98,1654.87,162177.09
T00003962,TRD0013,HDFCBANK,2024-05-16,2024-05-16 14:14:00,BUY,147,2237.28,328880.37
T00003963,TRD0013,RELIANCE,2025-01-29,2025-01-29 14:28:00,BUY,114,2005.11,228583.09
T00003964,TRD0013,AMZN,2023-05-11,2023-05-11 14:58:00,SELL,86,510.69,43918.99
T00003965,TRD0013,GOOGL,2021-12-08,2021-12-08 11:00:00,SELL,45,737.88,33204.55
T00003966,TRD0013,HDFCBANK,2024-07-16,2024-07-16 13:47:00,BUY,52,2083.31,108332.01
T00003967,TRD0013,GOOGL,2025-05-29,2025-05-29 10:06:00,BUY,159,1109.33,176383.13
T00003968,TRD0013,MSFT,2023-03-22,2023-03-22 11:22:00,SELL,24,3186.18,76468.28
T00003969,TRD0013,AAPL,2021-01-27,2021-01-27 09:23:00,BUY,185,1697.64,314064.03
T00003970,TRD0013,TSLA,2024-03-19,2024-03-19 11:45:00,SELL,134,665.55,89183.43
T00003971,TRD0013,TSLA,2022-05-16,2022-05-16 13:03:00,BUY,130,619.3,80508.45
T00003972,TRD0013,HDFCBANK,2025-03-20,2025-03-20 13:17:00,SELL,15,2993.02,44895.32
T00003973,TRD0013,MSFT,2025-12-09,2025-12-09 09:23:00,BUY,17,9304.21,158171.63
T00003974,TRD0013,RELIANCE,2022-04-04,2022-04-04 14:43:00,SELL,103,2127.68,219151.28
T00003975,TRD0013,HDFCBANK,2025-05-20,2025-05-20 11:41:00,BUY,181,3177.21,575074.54
T00003976,TRD0013,GOOGL,2023-08-29,2023-08-29 12:57:00,SELL,19,1103.53,20967.12
T00003977,TRD0013,GOOGL,2022-01-18,2022-01-18 12:38:00,SELL,167,698.3,116615.67
T00003978,TRD0013,HDFCBANK,2021-07-14,2021-07-14 10:24:00,BUY,67,1084.58,72666.81
T00003979,TRD0013,AMZN,2024-08-30,2024-08-30 10:38:00,BUY,174,812.5,141374.45
T00003980,TRD0013,MSFT,2023-01-03,2023-01-03 12:43:00,BUY,102,3083.55,314522.55
T00003981,TRD0013,HDFCBANK,2021-09-10,2021-09-10 11:09:00,SELL,14,1285.53,17997.39
T00003982,TRD0013,HDFCBANK,2025-10-13,2025-10-13 14:27:00,BUY,63,2458.2,154866.68
T00003983,TRD0013,RELIANCE,2021-11-23,2021-11-23 09:02:00,SELL,106,1727.18,183081.58
T00003984,TRD0013,AAPL,2022-04-28,2022-04-28 13:54:00,BUY,86,1105.42,95065.99
T00003985,TRD0013,AAPL,2024-02-28,2024-02-28 09:52:00,SELL,132,1911.44,252309.56
T00003986,TRD0013,MSFT,2022-04-06,2022-04-06 13:54:00,BUY,145,2167.19,314241.88
T00003987,TRD0013,AMZN,2021-12-08,2021-12-08 13:37:00,BUY,103,654.34,67396.67
T00003988,TRD0013,MSFT,2023-07-21,2023-07-21 09:11:00,SELL,116,4597.94,533360.98
T00003989,TRD0013,TSLA,2022-02-25,2022-02-25 14:51:00,SELL,32,786.2,25158.52
T00003990,TRD0013,GOOGL,2024-05-07,2024-05-07 12:52:00,BUY,195,984.09,191897.26
T00003991,TRD0013,TSLA,2022-01-25,2022-01-25 09:21:00,BUY,180,757.73,136391.16
